account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,subscription_count,avg_mrr,total_estimated_revenue,max_tenure_days,latest_plan_tier,latest_billing_frequency,latest_auto_renew_flag,had_upgrade,had_downgrade,subscription_churn_flag,ticket_count,avg_resolution_time_hours,avg_first_response_minutes,avg_satisfaction_score,escalation_rate,high_priority_ticket_count,total_usage_events,total_usage_count,total_usage_duration_secs,active_days,feature_diversity,total_errors,beta_feature_usage_rate,last_usage_date,days_since_last_activity,churn_event_flag,churn_event_count,latest_churn_date,churn_reason,total_refund_amount,had_reactivation,final_churn_flag,tickets_per_month,revenue_per_day,error_rate,engagement_score,engagement_segment
A-f92792,Company_67,FinTech,US,2024-07-04,ads,Pro,1,False,False,14,1343.357142857143,69264.4,177,Basic,annual,False,True,True,False,2.0,45.0,82.0,4.0,0.0,0.0,53,528,149124,50,32,31,0.11320754716981132,2024-12-27,4,1.0,1.0,2024-11-03,features,0.0,True,1,0.3389830508474576,391.3242937853107,0.058712121212121215,0.6269999999999999,Medium Engagement
A-84ebe4,Company_68,FinTech,US,2023-03-12,ads,Pro,18,True,True,11,2544.909090909091,233018.96666666665,601,Enterprise,monthly,True,False,False,True,4.0,29.5,135.5,4.0,0.0,1.0,42,396,123655,40,27,26,0.16666666666666666,2024-12-16,15,1.0,2.0,2024-01-20,support,0.0,False,1,0.19966722129783693,387.71874653355513,0.06565656565656566,0.33166666666666667,Medium Engagement
A-5b4ebb,Company_69,Cybersecurity,UK,2024-07-10,other,Basic,21,True,True,13,2138.6923076923076,55928.833333333336,173,Pro,annual,True,True,False,True,5.0,35.4,63.0,4.75,0.0,0.0,70,692,196300,67,34,25,0.08571428571428572,2024-12-25,6,0.0,0.0,,not_churned,0.0,,1,0.8670520231213873,323.28805394990366,0.036127167630057806,0.884,High Engagement
A-2922b6,Company_70,HealthTech,US,2024-11-14,organic,Basic,15,False,False,6,1778.1666666666667,3804.633333333333,26,Pro,annual,False,True,False,True,2.0,15.5,103.0,4.0,0.0,2.0,37,393,117237,36,27,13,0.05405405405405406,2024-12-18,13,1.0,1.0,2024-12-25,competitor,0.0,False,1,2.3076923076923075,146.33205128205128,0.03307888040712468,0.301,Low Engagement
A-9b9fe9,Company_71,EdTech,AU,2023-09-28,other,Basic,5,False,False,12,1643.75,62194.166666666664,442,Enterprise,monthly,True,False,True,True,4.0,33.5,156.5,4.0,0.0,2.0,58,597,196701,56,30,22,0.05172413793103448,2024-12-15,16,1.0,2.0,2024-09-04,features,27.92,False,1,0.2714932126696833,140.7107843137255,0.03685092127303183,0.6626666666666666,High Engagement
A-a8b49c,Company_72,Cybersecurity,UK,2023-10-06,partner,Basic,7,False,False,12,963.9166666666666,65217.9,444,Pro,annual,True,True,False,False,1.0,72.0,105.0,4.0,0.0,0.0,54,545,183399,54,27,43,0.018518518518518517,2024-12-25,6,1.0,1.0,2024-06-17,features,0.0,False,1,0.06756756756756756,146.88716216216216,0.07889908256880734,0.5376666666666666,Medium Engagement
A-9174e0,Company_73,Cybersecurity,US,2024-12-04,partner,Basic,37,False,False,15,3598.4,19910.5,25,Enterprise,annual,True,True,False,True,2.0,39.0,167.0,5.0,0.0,1.0,69,689,206138,66,34,61,0.08695652173913043,2024-12-29,2,0.0,0.0,,not_churned,0.0,,1,2.4,796.42,0.08853410740203194,0.876,High Engagement
A-a1bbb6,Company_74,DevTools,CA,2023-04-05,organic,Basic,1,False,False,8,1800.25,256586.26666666666,624,Pro,annual,True,False,False,True,3.0,17.666666666666668,120.66666666666667,4.0,0.0,3.0,37,366,118465,36,23,20,0.1891891891891892,2024-12-30,1,0.0,0.0,,not_churned,0.0,,1,0.14423076923076922,411.19594017094016,0.0546448087431694,0.22066666666666665,Low Engagement
A-c45b23,Company_75,FinTech,UK,2023-12-08,partner,Basic,5,False,False,12,708.6666666666666,25267.3,368,Enterprise,annual,True,False,False,True,3.0,36.666666666666664,51.666666666666664,3.0,0.0,3.0,59,581,181056,57,32,30,0.1694915254237288,2024-12-23,8,1.0,1.0,2024-03-24,support,0.0,True,1,0.24456521739130432,68.66114130434782,0.05163511187607573,0.7116666666666666,High Engagement
A-02cd81,Company_76,HealthTech,IN,2024-03-28,other,Basic,44,False,False,14,2354.0,207716.66666666666,278,Pro,annual,True,False,False,True,3.0,17.333333333333332,84.66666666666667,4.5,0.3333333333333333,2.0,72,684,219304,68,31,28,0.06944444444444445,2024-12-26,5,1.0,1.0,2024-04-30,pricing,0.0,False,1,0.3237410071942446,747.1822541966427,0.04093567251461988,0.8113333333333334,High Engagement
A-ee42db,Company_77,EdTech,DE,2023-04-25,ads,Enterprise,13,False,False,12,963.9166666666666,92214.3,610,Basic,monthly,True,True,True,False,4.0,33.75,98.25,3.0,0.0,2.0,54,511,150876,50,31,33,0.1111111111111111,2024-12-26,5,1.0,4.0,2024-11-12,unknown,23.52,False,1,0.19672131147540986,151.17098360655737,0.06457925636007827,0.5863333333333335,Medium Engagement
A-432483,Company_78,Cybersecurity,US,2023-02-06,ads,Pro,4,False,False,9,2868.1111111111113,298248.13333333336,630,Pro,annual,True,True,False,True,1.0,51.0,128.0,,0.0,1.0,45,451,151460,43,25,28,0.08888888888888889,2024-12-12,19,0.0,0.0,,not_churned,0.0,,1,0.047619047619047616,473.4097354497355,0.06208425720620843,0.3496666666666666,Medium Engagement
A-9208f0,Company_79,EdTech,US,2023-05-11,organic,Pro,1,False,True,8,438.875,65753.9,596,Basic,annual,True,True,False,True,8.0,41.25,59.75,3.3333333333333335,0.125,1.0,53,538,158701,50,29,31,0.11320754716981132,2024-12-11,20,1.0,4.0,2024-11-09,features,66.37,True,1,0.40268456375838924,110.32533557046979,0.05762081784386617,0.5593333333333333,Medium Engagement
A-98a59a,Company_80,FinTech,UK,2023-08-04,partner,Enterprise,56,False,False,10,3645.6,251383.99999999997,486,Pro,annual,True,True,True,False,3.0,37.333333333333336,74.0,4.5,0.0,2.0,44,455,124429,43,27,21,0.18181818181818182,2024-12-31,0,1.0,1.0,2024-09-11,support,0.0,False,1,0.1851851851851852,517.2510288065843,0.046153846153846156,0.389,Medium Engagement
A-fe79a5,Company_81,HealthTech,IN,2024-02-21,ads,Basic,9,True,False,10,1353.2,47905.933333333334,283,Enterprise,annual,True,True,False,True,4.0,28.5,61.0,5.0,0.0,2.0,33,335,96672,33,22,17,0.06060606060606061,2024-12-08,23,0.0,0.0,,not_churned,0.0,,1,0.42402826855123676,169.2789163722026,0.050746268656716415,0.17400000000000002,Low Engagement
A-726cfa,Company_82,DevTools,US,2023-07-01,partner,Pro,11,False,False,19,1830.6315789473683,254674.6333333333,535,Enterprise,monthly,False,True,False,True,3.0,35.666666666666664,128.33333333333334,4.0,0.0,2.0,98,993,281986,88,40,45,0.15306122448979592,2024-12-26,5,1.0,1.0,2024-08-08,support,122.11,False,1,0.16822429906542058,476.02735202492204,0.045317220543806644,0.997,High Engagement
A-c43359,Company_83,FinTech,US,2024-11-16,organic,Pro,38,False,False,8,1539.0,9154.199999999999,43,Basic,monthly,True,True,True,True,3.0,26.666666666666668,107.33333333333333,4.0,0.0,3.0,47,461,147051,47,28,32,0.10638297872340426,2024-12-29,2,1.0,2.0,2024-12-19,support,8.92,False,1,2.0930232558139537,212.88837209302324,0.06941431670281996,0.453,Medium Engagement
A-271f46,Company_84,DevTools,US,2023-02-09,event,Pro,38,False,True,8,2450.5,108241.6,643,Enterprise,monthly,True,False,False,False,1.0,36.0,79.0,,0.0,0.0,38,373,114563,37,25,16,0.02631578947368421,2024-12-20,11,1.0,2.0,2024-08-09,features,0.0,True,1,0.04665629860031104,168.3384136858476,0.04289544235924933,0.26333333333333336,Low Engagement
A-157070,Company_85,FinTech,US,2023-11-09,ads,Pro,16,False,False,16,1719.125,160752.03333333333,385,Basic,annual,True,True,True,True,3.0,42.333333333333336,118.0,3.0,0.3333333333333333,1.0,71,696,186928,70,37,26,0.09859154929577464,2024-12-28,3,1.0,2.0,2024-12-27,features,0.0,False,1,0.23376623376623376,417.5377489177489,0.03735632183908046,0.9256666666666667,High Engagement
A-40a557,Company_86,Cybersecurity,AU,2023-12-03,partner,Pro,16,True,False,9,2591.5555555555557,150420.2,323,Enterprise,monthly,True,True,False,True,7.0,30.571428571428573,94.71428571428571,3.6666666666666665,0.0,4.0,39,402,114217,39,25,17,0.07692307692307693,2024-12-26,5,1.0,1.0,2023-12-08,budget,0.0,False,1,0.6501547987616099,465.69721362229103,0.04228855721393035,0.2906666666666667,Low Engagement
A-66224b,Company_87,HealthTech,US,2024-10-18,other,Pro,92,True,False,12,5765.333333333333,83864.13333333333,72,Enterprise,annual,True,False,False,True,6.0,39.833333333333336,82.5,3.5,0.0,3.0,61,626,185229,59,34,29,0.16393442622950818,2024-12-04,27,0.0,0.0,,not_churned,0.0,,1,2.5,1164.7796296296297,0.0463258785942492,0.8053333333333335,High Engagement
A-91e948,Company_88,EdTech,AU,2023-01-29,partner,Basic,41,False,False,7,3127.714285714286,140509.73333333334,505,Enterprise,monthly,True,True,False,False,0.0,0.0,0.0,,0.0,0.0,40,404,115260,40,23,16,0.0,2024-12-26,5,0.0,0.0,,not_churned,0.0,,0,0.0,278.23709570957095,0.039603960396039604,0.272,Low Engagement
A-104f1a,Company_89,Cybersecurity,US,2024-08-17,other,Pro,24,False,False,8,1577.125,30551.166666666668,117,Basic,monthly,True,False,False,True,5.0,33.2,50.4,3.75,0.2,1.0,44,438,156949,43,28,22,0.045454545454545456,2024-12-15,16,1.0,3.0,2024-12-11,unknown,0.0,False,1,1.2820512820512822,261.1210826210826,0.0502283105022831,0.40166666666666667,Medium Engagement
A-7988d1,Company_90,Cybersecurity,US,2023-12-20,other,Basic,33,False,False,9,1188.0,50464.700000000004,294,Basic,monthly,True,False,False,True,3.0,35.333333333333336,65.33333333333333,4.333333333333333,0.0,2.0,46,449,138265,45,31,28,0.15217391304347827,2024-12-23,8,1.0,3.0,2024-12-24,unknown,16.89,False,1,0.3061224489795918,171.64863945578233,0.062360801781737196,0.5020000000000001,Medium Engagement
A-faa28c,Company_91,HealthTech,US,2024-01-30,organic,Enterprise,48,False,False,14,4171.714285714285,308000.7,324,Pro,monthly,True,True,False,True,4.0,52.25,115.5,4.666666666666667,0.25,2.0,59,585,162007,57,25,24,0.0847457627118644,2024-12-28,3,1.0,2.0,2024-08-20,features,0.0,False,1,0.37037037037037035,950.6194444444445,0.041025641025641026,0.5496666666666666,Medium Engagement
A-f25509,Company_92,EdTech,US,2024-03-22,other,Enterprise,32,False,False,5,3224.4,89236.70000000001,217,Basic,annual,True,False,True,False,6.0,42.666666666666664,116.0,4.666666666666667,0.0,4.0,23,229,73603,21,17,15,0.13043478260869565,2024-12-28,3,1.0,3.0,2024-11-10,features,0.0,True,1,0.8294930875576036,411.2290322580646,0.06550218340611354,0.06,Low Engagement
A-3a7284,Company_93,FinTech,US,2024-11-17,organic,Enterprise,31,False,False,12,2959.9166666666665,26730.06666666667,33,Pro,annual,True,True,True,True,3.0,56.333333333333336,104.33333333333333,3.5,0.0,3.0,60,609,191562,59,33,30,0.15,2024-12-22,9,1.0,1.0,2024-12-26,unknown,0.0,False,1,2.727272727272727,810.0020202020203,0.04926108374384237,0.7746666666666666,High Engagement
A-3a5ad8,Company_94,HealthTech,US,2023-12-05,organic,Enterprise,9,True,False,13,2207.769230769231,137957.36666666664,379,Enterprise,annual,True,True,True,False,4.0,44.75,53.5,4.5,0.0,4.0,52,506,127878,51,27,23,0.1346153846153846,2024-12-15,16,0.0,0.0,,not_churned,0.0,,0,0.316622691292876,364.0036059806508,0.045454545454545456,0.48833333333333334,Medium Engagement
A-65a46c,Company_95,HealthTech,US,2023-11-04,event,Pro,1,False,False,8,2834.375,201104.23333333334,301,Pro,annual,True,True,False,True,8.0,45.125,91.125,4.0,0.0,6.0,38,370,115219,36,24,21,0.18421052631578946,2024-12-26,5,0.0,0.0,,not_churned,0.0,,1,0.7973421926910299,668.1203765227021,0.05675675675675676,0.23766666666666666,Low Engagement
A-8b25f2,Company_96,Cybersecurity,US,2024-02-17,ads,Pro,6,False,True,13,1080.6153846153845,48465.03333333333,316,Enterprise,monthly,True,True,True,True,2.0,35.5,50.5,4.0,0.0,0.0,54,565,159394,52,29,20,0.1111111111111111,2024-12-27,4,0.0,0.0,,not_churned,0.0,,1,0.189873417721519,153.37035864978904,0.035398230088495575,0.588,Medium Engagement
A-fabe19,Company_97,DevTools,UK,2024-11-11,ads,Enterprise,1,False,False,7,2928.1428571428573,14182.066666666668,38,Enterprise,monthly,False,True,False,True,3.0,40.666666666666664,38.333333333333336,4.0,0.0,3.0,33,337,112966,32,20,16,0.030303030303030304,2024-12-25,6,0.0,0.0,,not_churned,0.0,,1,2.368421052631579,373.2122807017544,0.04747774480712166,0.15733333333333333,Low Engagement
A-adc1f3,Company_98,Cybersecurity,US,2024-08-05,organic,Pro,2,False,False,9,2956.4444444444443,31977.433333333334,143,Enterprise,monthly,True,False,False,True,3.0,47.333333333333336,65.0,3.5,0.0,2.0,36,334,120133,36,24,26,0.1388888888888889,2024-12-22,9,0.0,0.0,,not_churned,0.0,,1,0.6293706293706294,223.6184149184149,0.07784431137724551,0.21466666666666667,Low Engagement
A-503d5a,Company_99,FinTech,US,2023-10-21,other,Enterprise,4,False,True,12,1490.3333333333333,74390.93333333333,437,Enterprise,annual,False,False,True,False,9.0,36.55555555555556,81.77777777777777,4.0,0.0,4.0,59,605,211565,57,34,32,0.1016949152542373,2024-12-15,16,0.0,0.0,,not_churned,0.0,,1,0.6178489702517163,170.23096872616324,0.05289256198347107,0.7746666666666666,High Engagement
A-fd7ad3,Company_100,Cybersecurity,US,2024-11-01,event,Enterprise,1,False,False,10,383.1,1607.7,59,Basic,monthly,True,True,False,True,8.0,48.75,98.125,4.166666666666667,0.125,4.0,56,567,171957,52,31,42,0.16071428571428573,2024-11-25,36,1.0,4.0,2024-12-31,unknown,70.03,True,1,4.067796610169491,27.249152542372883,0.07407407407407407,0.636,Medium Engagement
A-186a44,Company_101,HealthTech,US,2023-08-07,ads,Enterprise,20,False,False,14,1499.2142857142858,67399.13333333333,496,Basic,monthly,False,True,True,True,7.0,38.285714285714285,110.42857142857143,3.5,0.0,5.0,61,614,205539,57,30,25,0.11475409836065574,2024-11-27,34,0.0,0.0,,not_churned,0.0,,1,0.4233870967741935,135.88534946236558,0.04071661237785016,0.6853333333333333,High Engagement
A-e888d1,Company_102,Cybersecurity,US,2023-03-28,other,Pro,14,False,False,11,1240.5454545454545,116504.1,600,Pro,monthly,True,True,False,True,5.0,43.0,104.0,4.0,0.2,3.0,52,552,158087,52,31,36,0.09615384615384616,2024-12-19,12,1.0,3.0,2024-11-29,features,6.38,False,1,0.25,194.17350000000002,0.06521739130434782,0.6253333333333333,Medium Engagement
A-69fad4,Company_103,FinTech,UK,2023-04-06,ads,Basic,6,False,True,7,1245.857142857143,84397.86666666667,526,Pro,monthly,True,False,False,True,4.0,43.0,116.75,3.6666666666666665,0.0,1.0,39,412,124646,37,24,24,0.10256410256410256,2024-12-15,16,1.0,1.0,2024-06-17,support,0.0,False,1,0.22813688212927755,160.45221799746514,0.05825242718446602,0.27166666666666667,Low Engagement
A-9289f6,Company_104,EdTech,US,2023-05-31,event,Enterprise,1,False,False,12,1091.3333333333333,93899.8,542,Pro,annual,False,True,False,True,6.0,37.5,70.0,4.333333333333333,0.0,3.0,68,642,200375,63,33,38,0.10294117647058823,2024-11-29,32,1.0,1.0,2023-08-24,support,17.93,False,1,0.33210332103321033,173.2468634686347,0.059190031152647975,0.824,High Engagement
A-f19409,Company_105,DevTools,US,2023-03-16,other,Basic,23,False,True,12,2844.6666666666665,272040.6666666667,619,Basic,annual,False,True,False,True,3.0,6.333333333333333,103.33333333333333,4.0,0.0,1.0,62,659,209812,59,33,31,0.1935483870967742,2024-12-27,4,1.0,2.0,2023-05-25,features,0.0,False,1,0.14539579967689822,439.4841141626279,0.04704097116843703,0.8046666666666665,High Engagement
A-22f2df,Company_106,DevTools,US,2024-12-14,ads,Basic,3,False,False,9,827.8888888888889,1791.1,15,Basic,annual,True,True,True,False,5.0,44.8,71.6,5.0,0.0,5.0,42,429,119127,40,25,17,0.11904761904761904,2024-12-09,22,0.0,0.0,,not_churned,0.0,,0,10.0,119.40666666666667,0.039627039627039624,0.315,Low Engagement
A-039727,Company_107,EdTech,AU,2024-11-02,organic,Pro,25,False,False,15,2428.0,35841.166666666664,54,Enterprise,annual,True,True,True,True,0.0,0.0,0.0,,0.0,0.0,74,768,249545,69,33,32,0.04054054054054054,2024-12-22,9,1.0,1.0,2024-12-22,pricing,46.49,False,1,0.0,663.7253086419753,0.041666666666666664,0.8983333333333334,High Engagement
A-2e3bad,Company_108,FinTech,CA,2023-08-13,other,Pro,61,False,False,10,4587.2,372500.5666666667,500,Basic,monthly,True,False,False,True,5.0,31.4,107.0,3.5,0.0,2.0,45,435,123738,43,25,26,0.13333333333333333,2024-11-12,49,1.0,1.0,2024-03-30,features,0.0,False,1,0.3,745.0011333333334,0.059770114942528735,0.3363333333333333,Medium Engagement
A-484819,Company_109,HealthTech,US,2023-02-21,organic,Pro,18,False,False,8,2575.5,220630.66666666666,677,Enterprise,monthly,True,True,False,True,5.0,33.2,139.6,4.5,0.0,3.0,33,336,116076,33,22,20,0.09090909090909091,2024-12-21,10,1.0,2.0,2023-12-29,support,0.0,False,1,0.22156573116691286,325.8946331856228,0.05952380952380952,0.17466666666666666,Low Engagement
A-425e76,Company_110,DevTools,UK,2023-05-17,other,Enterprise,8,False,True,11,1555.5454545454545,135857.83333333334,559,Enterprise,annual,True,True,False,True,5.0,48.2,119.2,3.3333333333333335,0.2,3.0,48,438,136419,47,29,24,0.10416666666666667,2024-12-21,10,1.0,4.0,2024-10-22,competitor,0.0,True,1,0.26833631484794274,243.0372689326178,0.0547945205479452,0.4623333333333333,Medium Engagement
A-e83938,Company_111,DevTools,UK,2023-11-21,other,Pro,2,True,True,8,937.875,47869.666666666664,327,Basic,annual,False,True,False,False,4.0,31.0,72.5,3.0,0.0,0.0,31,266,87249,31,22,18,0.06451612903225806,2024-12-15,16,1.0,3.0,2024-12-29,budget,13.5,False,1,0.36697247706422015,146.39041794087666,0.06766917293233082,0.13633333333333333,Low Engagement
A-ad296b,Company_112,DevTools,AU,2024-07-15,event,Pro,38,False,False,6,3071.6666666666665,68052.93333333333,161,Pro,annual,True,False,False,True,3.0,28.333333333333332,83.33333333333333,3.6666666666666665,0.3333333333333333,2.0,31,294,103805,30,24,12,0.06451612903225806,2024-12-14,17,0.0,0.0,,not_churned,0.0,,1,0.5590062111801243,422.68902691511386,0.04081632653061224,0.16566666666666666,Low Engagement
A-e51ec7,Company_113,FinTech,CA,2023-09-23,partner,Enterprise,2,False,False,8,3009.5,116728.90000000001,400,Enterprise,monthly,True,True,True,True,3.0,37.0,93.33333333333333,5.0,0.0,1.0,40,417,126745,39,26,18,0.1,2024-12-05,26,1.0,3.0,2024-04-07,budget,0.0,False,1,0.22499999999999998,291.82225,0.04316546762589928,0.317,Low Engagement
A-0aaf6e,Company_114,FinTech,US,2024-05-11,organic,Enterprise,3,False,False,9,2676.0,18755.333333333332,198,Enterprise,monthly,True,False,False,True,5.0,45.0,75.4,4.0,0.0,1.0,57,599,172442,55,25,39,0.10526315789473684,2024-12-23,8,0.0,0.0,,not_churned,0.0,,1,0.7575757575757576,94.72390572390572,0.0651085141903172,0.5443333333333333,Medium Engagement
A-e61e98,Company_115,FinTech,US,2023-10-20,partner,Enterprise,19,False,True,9,1498.2222222222222,106634.63333333333,422,Enterprise,annual,True,True,False,False,6.0,30.333333333333332,88.5,4.6,0.16666666666666666,2.0,56,527,131994,53,32,25,0.125,2024-12-27,4,1.0,1.0,2024-10-19,features,0.0,False,1,0.4265402843601896,252.6887045813586,0.04743833017077799,0.6443333333333333,Medium Engagement
A-92a333,Company_116,FinTech,US,2023-03-24,event,Enterprise,9,False,False,6,1776.5,146698.23333333334,515,Basic,monthly,True,False,True,False,4.0,23.25,58.25,,0.25,1.0,36,364,103645,36,22,30,0.05555555555555555,2024-12-20,11,0.0,0.0,,not_churned,0.0,,0,0.23300970873786406,284.8509385113269,0.08241758241758242,0.20866666666666667,Low Engagement
A-95b24a,Company_117,FinTech,US,2023-06-06,event,Pro,38,False,True,11,2275.818181818182,335638.0,536,Pro,annual,True,True,True,False,5.0,21.2,90.4,4.25,0.0,4.0,62,611,188856,59,32,34,0.12903225806451613,2024-12-31,0,0.0,0.0,,not_churned,0.0,,1,0.2798507462686567,626.1902985074627,0.05564648117839607,0.75,High Engagement
A-42e5e1,Company_118,DevTools,US,2024-07-09,ads,Pro,1,False,True,7,1273.7142857142858,13407.500000000002,163,Pro,annual,False,True,True,True,3.0,29.0,81.33333333333333,4.0,0.0,2.0,41,411,116704,39,24,41,0.04878048780487805,2024-12-26,5,1.0,1.0,2024-10-04,pricing,0.0,True,1,0.5521472392638036,82.25460122699387,0.09975669099756691,0.282,Low Engagement
A-7d514c,Company_119,HealthTech,DE,2024-02-03,organic,Enterprise,17,False,False,9,2697.1111111111113,126464.36666666667,322,Enterprise,monthly,True,True,False,True,3.0,33.333333333333336,49.666666666666664,5.0,0.0,2.0,48,502,146707,47,30,30,0.14583333333333334,2024-12-11,20,0.0,0.0,,not_churned,0.0,,1,0.27950310559006214,392.74648033126294,0.05976095617529881,0.5323333333333333,Medium Engagement
A-65aeb5,Company_120,DevTools,US,2024-01-25,partner,Pro,9,False,False,12,2866.0,195896.76666666666,333,Basic,annual,True,False,True,True,2.0,42.5,159.5,5.0,0.0,1.0,55,533,148034,53,30,40,0.05454545454545454,2024-12-11,20,1.0,2.0,2024-12-02,budget,0.0,True,1,0.1801801801801802,588.2785785785786,0.075046904315197,0.5989999999999999,Medium Engagement
A-e2cd1b,Company_121,DevTools,US,2024-02-04,other,Enterprise,15,False,False,9,1394.2222222222222,50765.13333333334,313,Enterprise,annual,True,True,False,False,5.0,37.8,76.0,4.0,0.0,3.0,49,465,138043,48,29,18,0.14285714285714285,2024-12-25,6,0.0,0.0,,not_churned,0.0,,0,0.4792332268370607,162.18892438764644,0.03870967741935484,0.494,Medium Engagement
